TableNumber,ImageNumber,ObjectNumber,Class,Nuclei_AreaShape_Area,Nuclei_AreaShape_Eccentricity,Nuclei_AreaShape_Solidity,Nuclei_AreaShape_Extent,Nuclei_AreaShape_EulerNumber,Nuclei_AreaShape_Perimeter,Nuclei_AreaShape_FormFactor,Nuclei_AreaShape_MajorAxisLength,Nuclei_AreaShape_MinorAxisLength,Nuclei_AreaShape_Orientation,Nuclei_Zernike_0_0,Nuclei_Zernike_1_1,Nuclei_Zernike_2_0,Nuclei_Zernike_2_2,Nuclei_Zernike_3_1,Nuclei_Zernike_3_3,Nuclei_Zernike_4_0,Nuclei_Zernike_4_2,Nuclei_Zernike_4_4,Nuclei_Zernike_5_1,Nuclei_Zernike_5_3,Nuclei_Zernike_5_5,Nuclei_Zernike_6_0,Nuclei_Zernike_6_2,Nuclei_Zernike_6_4,Nuclei_Zernike_6_6,Nuclei_Zernike_7_1,Nuclei_Zernike_7_3,Nuclei_Zernike_7_5,Nuclei_Zernike_7_7,Nuclei_Zernike_8_0,Nuclei_Zernike_8_2,Nuclei_Zernike_8_4,Nuclei_Zernike_8_6,Nuclei_Zernike_8_8,Nuclei_Zernike_9_1,Nuclei_Zernike_9_3,Nuclei_Zernike_9_5,Nuclei_Zernike_9_7,Nuclei_Zernike_9_9,Nuclei_Intensity_IntegratedIntensity_CorrDAPI,Nuclei_Intensity_MeanIntensity_CorrDAPI,Nuclei_Intensity_StdIntensity_CorrDAPI,Nuclei_Intensity_MinIntensity_CorrDAPI,Nuclei_Intensity_MaxIntensity_CorrDAPI,Nuclei_Intensity_IntegratedIntensityEdge_CorrDAPI,Nuclei_Intensity_MeanIntensityEdge_CorrDAPI,Nuclei_Intensity_StdIntensityEdge_CorrDAPI,Nuclei_Intensity_MinIntensityEdge_CorrDAPI,Nuclei_Intensity_MaxIntensityEdge_CorrDAPI,Nuclei_Intensity_MassDisplacement_CorrDAPI,Nuclei_Intensity_LowerQuartileIntensity_CorrDAPI,Nuclei_Intensity_MedianIntensity_CorrDAPI,Nuclei_Intensity_UpperQuartileIntensity_CorrDAPI,Nuclei_Neighbors_NumberOfNeighbors_10,Nuclei_Neighbors_PercentTouching_10,Nuclei_Neighbors_FirstClosestXVector_10,Nuclei_Neighbors_FirstClosestYVector_10,Nuclei_Neighbors_SecondClosestXVector_10,Nuclei_Neighbors_SecondClosestYVector_10,Nuclei_Neighbors_AngleBetweenNeighbors_10,Nuclei_Neighbors_NumberOfNeighbors_20,Nuclei_Neighbors_PercentTouching_20,Nuclei_Neighbors_FirstClosestXVector_20,Nuclei_Neighbors_FirstClosestYVector_20,Nuclei_Neighbors_SecondClosestXVector_20,Nuclei_Neighbors_SecondClosestYVector_20,Nuclei_Neighbors_AngleBetweenNeighbors_20,Nuclei_Texture_AngularSecondMoment_CorrDAPI_10,Nuclei_Texture_Contrast_CorrDAPI_10,Nuclei_Texture_Correlation_CorrDAPI_10,Nuclei_Texture_Variance_CorrDAPI_10,Nuclei_Texture_InverseDifferenceMoment_CorrDAPI_10,Nuclei_Texture_SumAverage_CorrDAPI_10,Nuclei_Texture_SumVariance_CorrDAPI_10,Nuclei_Texture_SumEntropy_CorrDAPI_10,Nuclei_Texture_Entropy_CorrDAPI_10,Nuclei_Texture_DifferenceVariance_CorrDAPI_10,Nuclei_Texture_DifferenceEntropy_CorrDAPI_10,Nuclei_Texture_InfoMeas1_CorrDAPI_10,Nuclei_Texture_InfoMeas2_CorrDAPI_10,Nuclei_Texture_GaborX_CorrDAPI_10,Nuclei_Texture_GaborY_CorrDAPI_10,Nuclei_Texture_AngularSecondMoment_CorrDAPI_3,Nuclei_Texture_Contrast_CorrDAPI_3,Nuclei_Texture_Correlation_CorrDAPI_3,Nuclei_Texture_Variance_CorrDAPI_3,Nuclei_Texture_InverseDifferenceMoment_CorrDAPI_3,Nuclei_Texture_SumAverage_CorrDAPI_3,Nuclei_Texture_SumVariance_CorrDAPI_3,Nuclei_Texture_SumEntropy_CorrDAPI_3,Nuclei_Texture_Entropy_CorrDAPI_3,Nuclei_Texture_DifferenceVariance_CorrDAPI_3,Nuclei_Texture_DifferenceEntropy_CorrDAPI_3,Nuclei_Texture_InfoMeas1_CorrDAPI_3,Nuclei_Texture_InfoMeas2_CorrDAPI_3,Nuclei_Texture_GaborX_CorrDAPI_3,Nuclei_Texture_GaborY_CorrDAPI_3
6,2883,70,blurry,1623.0,0.476987,0.970114,0.720053,1.0,153.196,0.857793,48.6688,42.7755,42.2072,0.895706,0.362403,0.079621,0.0413029,0.122484,0.0647629,0.0374295,0.0107405,0.00959741,0.0262019,0.0484391,0.027146,0.0118724,0.0121234,0.00646972,0.00636022,0.0230777,0.0167552,0.0318646,0.0188653,0.00617483,0.00804132,0.00349179,0.00525651,0.00506,0.00943946,0.0161781,0.0113699,0.0125007,0.00731539,341.712,0.210543,0.114882,0.0430822,0.433084,9.0786,0.0698354,0.0360146,0.0430822,0.187607,6.19275,0.0999498,0.200095,0.313809,1.0,35.4839,32.3195,23.7841,-50.9011,34.6659,109.394,2.0,55.914,32.3195,23.7841,-50.9011,34.6659,109.394,0.02186,6.93305,0.355255,5.70744,0.358346,9.19399,14.4516,2.64827,3.93372,2.46336,1.76986,-0.0679331,0.492444,21.072,28.8993,0.0481896,0.952862,0.910692,5.43683,0.678721,8.37508,20.2061,2.66605,3.25168,0.470843,0.996016,-0.408898,0.901773,0.648789,0.647995
1,3378,140,blurry,871.0,0.202713,0.956092,0.731933,1.0,114.083,0.826425,34.0292,33.3227,-51.6187,0.915649,0.365366,0.0719424,0.0163709,0.125781,0.0845189,0.0422859,0.00694335,0.0144225,0.0198542,0.0405747,0.0352915,0.0165016,0.00748401,0.00503741,0.0109221,0.0222139,0.0158229,0.0268095,0.00893438,0.00223826,0.00735407,0.0046896,0.00355649,0.00367357,0.0156195,0.0157139,0.00663996,0.0119297,0.0019005,162.261,0.186293,0.114577,0.0479539,0.488828,6.00233,0.0600233,0.00743305,0.0479539,0.0882117,3.70256,0.0904956,0.159074,0.252154,1.0,8.27068,29.3828,34.0707,34.9105,59.9033,10.5419,1.0,34.5865,29.3828,34.0707,34.9105,59.9033,10.5419,0.0244769,9.71087,0.0181578,4.96762,0.292577,7.26519,10.0623,2.47257,3.89374,3.1297,1.8972,-0.0498732,0.425893,64.7969,77.8302,0.0504807,1.32857,0.84163,4.22337,0.605325,6.59351,15.4439,2.52828,3.26685,0.555542,1.0896,-0.303161,0.830044,0.811505,2.16884
3,111,82,blurry,1961.0,0.625761,0.95752,0.755102,1.0,171.681,0.826413,56.8041,44.308,-55.8934,0.878831,0.343038,0.0919113,0.0654149,0.142577,0.09012,0.0488367,0.029143,0.00851057,0.0189725,0.0344818,0.0373188,0.0145407,0.00283195,0.0123475,0.00578731,0.022004,0.0238546,0.0321201,0.0171271,0.00140792,0.00625432,0.0139035,0.00727781,0.00794165,0.0164332,0.0152726,0.00727538,0.0110375,0.00889431,346.862,0.17688,0.0910381,0.0446946,0.378784,7.82207,0.0535758,0.00439058,0.0446946,0.065743,3.99327,0.0921402,0.172457,0.244874,0.0,0.0,-51.772,-11.7315,-23.8682,53.4793,78.716,2.0,40.3846,-51.772,-11.7315,-23.8682,53.4793,78.716,0.0242572,6.3122,0.330446,4.35501,0.354122,8.46132,12.4353,2.59541,3.87583,2.1432,1.72244,-0.10205,0.583839,15.9313,28.5119,0.0422089,1.07115,0.880436,4.46424,0.643858,7.85381,16.8452,2.65225,3.31861,0.475019,1.01463,-0.365188,0.879212,0.57657,0.780111
3,3251,117,blurry,895.0,0.608191,0.977074,0.764957,1.0,111.74,0.884863,37.9307,30.109,0.936916,0.789194,0.331785,0.152826,0.0693147,0.146798,0.00491981,0.0681772,0.0147986,0.0113652,0.00863774,0.0576631,0.0116348,0.00776138,0.0184914,0.0121343,0.00643667,0.0257094,0.0348232,0.00928924,0.00587163,0.0109514,0.0196533,0.00301807,0.00560836,0.00346874,0.0141414,0.00429715,0.0228989,0.0108636,0.00206004,87.1034,0.0973222,0.0213346,0.0467877,0.170889,5.74044,0.0597962,0.00661746,0.0467877,0.0760296,2.49083,0.0836213,0.0994497,0.110357,0.0,0.0,-66.4396,38.238,49.9435,-91.878,148.45,0.0,0.0,-66.4396,38.238,49.9435,-91.878,148.45,0.0568443,3.04698,0.161922,1.82225,0.51593,8.12752,4.20522,2.12161,3.24083,1.38651,1.45205,-0.0647223,0.44194,5.1491,9.80765,0.0760758,1.10807,0.673331,1.68517,0.651677,7.90062,5.6746,2.25,2.95827,0.522517,1.04625,-0.207515,0.705048,0.435386,1.00383
6,81,107,blurry,1239.0,0.534442,0.975591,0.741029,1.0,131.296,0.889579,43.3636,36.6511,68.9114,0.812129,0.300637,0.130188,0.0479474,0.156524,0.0803733,0.05498,0.0191965,0.0125292,0.0178628,0.0346445,0.029702,0.00866006,0.0136784,0.000655239,0.0032745,0.0207523,0.0177387,0.0157764,0.0156839,0.00227605,0.0070519,0.00556812,0.00733821,0.00379378,0.0157794,0.0206811,0.0168383,0.0147841,0.00665222,269.619,0.21761,0.11992,0.0367948,0.469725,5.96603,0.053748,0.00567111,0.0367948,0.0675055,5.28963,0.11308,0.199715,0.30887,0.0,0.0,-95.5461,78.4638,-64.9553,109.433,19.915,0.0,0.0,-95.5461,78.4638,-64.9553,109.433,19.915,0.0280977,11.4158,-0.108929,5.01483,0.195079,9.17327,9.17295,2.42828,3.77499,2.11636,1.71321,-0.168833,0.708888,57.2651,27.8143,0.0360545,1.66486,0.817933,4.52439,0.515537,8.34598,16.6165,2.65234,3.44427,0.487821,1.04969,-0.318015,0.853409,2.33867,1.65029
5,3123,136,blurry,845.0,0.782934,0.884817,0.61769,1.0,131.012,0.60931,43.4792,27.0486,-52.5176,0.689105,0.270024,0.0691613,0.0726753,0.0869162,0.0911275,0.00290317,0.0217284,0.0270506,0.025754,0.0333271,0.0159539,0.0257597,0.0109722,0.0123387,0.00397923,0.031966,0.020611,0.0171925,0.0077545,0.00252459,0.00352881,0.00426198,0.0021548,0.00338346,0.01559,0.0156719,0.00439713,0.0106457,0.00953871,219.831,0.260155,0.107107,0.0601552,0.446351,19.1988,0.161334,0.0835254,0.0601552,0.346728,4.06821,0.160879,0.270979,0.355296,3.0,100.0,-18.2987,10.6865,31.0948,2.62782,144.884,4.0,100.0,-18.2987,10.6865,31.0948,2.62782,144.884,0.0299875,9.01633,0.152225,3.60777,0.288669,10.1469,9.90902,2.46868,3.68828,2.59165,1.79652,-0.117563,0.61643,32.4061,26.8199,0.0422492,1.35559,0.869668,4.22694,0.585422,9.82425,17.3574,2.66472,3.29886,0.514892,1.05882,-0.377825,0.888036,1.19104,0.652472
6,3079,2,blurry,1380.0,0.600511,0.964361,0.752864,1.0,142.225,0.845374,47.0408,37.6146,9.97565,0.831216,0.35744,0.120667,0.0739651,0.127619,0.00635917,0.0533086,0.0234589,0.010259,0.0210176,0.0593025,0.0107837,0.0102688,0.00975797,0.0122101,0.00374075,0.0268152,0.0236315,0.0175874,0.00751245,0.00252873,0.0120368,0.0073765,0.00427132,0.0042042,0.0103804,0.00640963,0.0207681,0.0127778,0.00224786,191.389,0.138688,0.0495097,0.0434462,0.222927,7.50902,0.0605566,0.0175468,0.0434462,0.124763,1.56458,0.0944568,0.148299,0.181,0.0,0.0,38.4492,39.9667,52.2182,-42.3455,85.1485,1.0,25.0,38.4492,39.9667,52.2182,-42.3455,85.1485,0.0332964,5.74849,0.313536,3.88407,0.450652,10.668,10.9562,2.51384,3.73688,2.67013,1.70965,-0.0656388,0.473537,7.04157,12.8469,0.0490512,1.47823,0.825301,4.1005,0.648088,10.0895,15.399,2.6237,3.35954,0.78576,1.17922,-0.310783,0.84259,0.158903,0.405813
7,104,18,blurry,1797.0,0.360542,0.970827,0.74875,1.0,162.368,0.846109,49.6354,46.2971,-78.4909,0.90974,0.358891,0.079437,0.0227734,0.137251,0.0799239,0.0589989,0.0146614,0.01112,0.00571292,0.0423873,0.0418662,0.0361121,0.00651034,0.00596779,0.0076497,0.0371283,0.0138721,0.0200801,0.0142831,0.016422,0.00251954,0.00176369,0.00194437,0.00451373,0.00822441,0.0176943,0.0101474,0.0150755,0.0115164,472.462,0.262917,0.118639,0.0676359,0.481251,12.8945,0.0921038,0.022613,0.0676359,0.167188,1.61329,0.151459,0.269202,0.372161,1.0,27.9793,-30.3764,-22.3308,-60.9791,-20.8642,17.4324,1.0,42.487,-30.3764,-22.3308,-60.9791,-20.8642,17.4324,0.0243455,7.1272,0.27876,4.69274,0.337014,9.84598,12.6238,2.55793,3.86718,2.39449,1.76432,-0.0784435,0.521574,19.4103,16.8445,0.0410883,1.15534,0.881484,4.77216,0.634223,9.10316,18.3,2.68489,3.34298,0.51184,1.04794,-0.371857,0.884788,1.78488,0.41181
3,352,30,blurry,1770.0,0.559549,0.967742,0.754476,1.0,162.125,0.835878,52.2833,43.3323,26.332,0.880673,0.371717,0.0954232,0.055405,0.127842,0.0489298,0.056596,0.0289688,0.0129871,0.0159342,0.0544056,0.00912133,0.0202257,0.00704064,0.00740535,0.00413098,0.0276604,0.0217792,0.0259538,0.00848965,0.00205099,0.00784428,0.00895159,0.00353992,0.00348156,0.0150508,0.00781219,0.0166345,0.0142154,0.00227896,321.444,0.181607,0.0760959,0.0498118,0.328926,8.83369,0.0626503,0.0130627,0.0498118,0.12995,5.27169,0.112772,0.190502,0.243691,2.0,34.2105,-33.9121,34.001,58.5111,17.5547,118.224,2.0,66.3158,-33.9121,34.001,58.5111,17.5547,118.224,0.0270223,6.24151,0.266004,3.9238,0.331028,9.75396,10.7002,2.5222,3.76394,1.88996,1.67845,-0.103634,0.582132,14.817,13.0475,0.0426576,1.10894,0.869967,4.19066,0.636475,9.0869,15.9251,2.6696,3.30337,0.483732,1.02448,-0.369716,0.88141,0.909725,0.855359
3,500,22,blurry,2382.0,0.860869,0.866182,0.648163,1.0,215.823,0.636707,80.7387,41.082,-79.5154,0.546704,0.142353,0.147238,0.114341,0.106096,0.083908,0.0106646,0.0402445,0.0290341,0.0529455,0.0669655,0.0460287,0.00155721,0.00517204,0.0042752,0.0045057,0.022522,0.0275456,0.0362317,0.0203221,0.0024032,0.00359851,0.00936112,0.0113265,0.00190061,0.010971,0.0152101,0.0163244,0.0128243,0.0102245,444.71,0.186696,0.0799481,0.0508417,0.371127,17.4578,0.093859,0.0535871,0.0508417,0.254667,0.899465,0.115868,0.18638,0.247735,1.0,35.0195,-34.8277,3.20693,-70.2536,-34.1636,31.1941,1.0,46.6926,-34.8277,3.20693,-70.2536,-34.1636,31.1941,0.0250309,5.52902,0.314252,3.40783,0.325187,8.64569,9.57147,2.48436,3.79058,1.46277,1.56705,-0.0923084,0.556316,22.4941,9.2944,0.0453133,0.869263,0.890669,3.57195,0.64993,8.21187,14.3283,2.62577,3.22616,0.338804,0.866411,-0.392264,0.89169,0.195744,0.226509
6,2839,93,blurry,1548.0,0.334573,0.984107,0.782609,1.0,145.296,0.908894,45.755,43.1182,-72.2256,0.927405,0.372621,0.0686579,0.0183224,0.129536,0.0856992,0.0524645,0.0125752,0.00786548,0.00563207,0.0359775,0.0278943,0.0334507,0.00681229,0.0062139,0.00399167,0.0374133,0.0204342,0.0262979,0.0114747,0.0159028,0.00387221,0.00385316,0.00241733,0.00264694,0.00763147,0.0130349,0.0099305,0.0179234,0.00950985,356.339,0.230193,0.121969,0.0470191,0.458836,7.28856,0.0583085,0.00496197,0.0470191,0.0732684,0.669016,0.103247,0.242031,0.341009,1.0,12.7168,30.2183,37.8829,-31.2775,45.9919,72.7968,2.0,46.8208,30.2183,37.8829,-31.2775,45.9919,72.7968,0.0276323,9.12306,0.111744,5.06748,0.327414,9.50957,11.4167,2.53378,3.81982,3.18138,1.88209,-0.0430201,0.393519,22.3242,19.4983,0.0484506,1.41926,0.860058,5.07492,0.615014,8.7238,18.8642,2.62191,3.29785,0.648051,1.14408,-0.354797,0.871156,0.255931,0.253293
7,1,187,blurry,1825.0,0.455863,0.938786,0.649929,1.0,175.439,0.736691,51.6343,45.9571,-30.0879,0.79467,0.315716,0.143845,0.0379705,0.151321,0.0341933,0.0645282,0.00641367,0.0344416,0.0191277,0.0463393,0.0310851,0.0122975,0.0196833,0.00541826,0.00237128,0.0271631,0.0258581,0.0245749,0.0129637,0.00454001,0.00853119,0.00822613,0.00178104,0.00905044,0.0159768,0.0125959,0.0140373,0.0136285,0.00709338,193.164,0.105843,0.035024,0.0439469,0.198987,10.5674,0.0699829,0.0208979,0.0439469,0.118895,1.44847,0.0778139,0.103481,0.130242,3.0,70.5314,-2.21808,43.1148,29.6827,-31.5221,139.666,5.0,100.0,-2.21808,43.1148,29.6827,-31.5221,139.666,0.0271453,4.66918,0.277983,3.4873,0.340272,8.4009,8.16784,2.40689,3.71013,1.18773,1.46894,-0.101222,0.575479,7.39998,6.83898,0.052736,0.70933,0.887387,3.19816,0.695574,7.74641,11.8316,2.57187,3.1049,0.317957,0.829702,-0.396973,0.886969,0.219044,0.23937
7,482,160,blurry,1283.0,0.421255,0.974924,0.76369,1.0,134.225,0.881698,42.5981,38.6341,85.9457,0.90823,0.351984,0.0804782,0.0363258,0.137937,0.0944336,0.049371,0.0175552,0.00887415,0.0115984,0.035705,0.0284888,0.0206735,0.00198319,0.00327964,0.00799191,0.0251821,0.0159242,0.0256532,0.0231446,0.00346442,0.00836515,0.000976271,0.00382051,0.00183476,0.0165223,0.019092,0.0106438,0.014238,0.0119641,309.437,0.241182,0.144201,0.0483544,0.519611,7.20115,0.0620789,0.00990669,0.0483544,0.0974552,7.44518,0.0992923,0.223935,0.366668,2.0,40.625,-35.5953,-20.4039,-40.0892,11.3479,45.6271,2.0,55.0,-35.5953,-20.4039,-40.0892,11.3479,45.6271,0.0213852,10.2431,0.14738,6.16493,0.284677,8.96991,13.7699,2.62321,3.97315,3.15661,1.8909,-0.0604427,0.469157,53.4299,49.6517,0.0425033,1.47191,0.868935,5.5851,0.595938,8.1841,20.9851,2.65915,3.3862,0.627799,1.14138,-0.348686,0.87248,0.917387,1.08341
7,638,45,blurry,967.0,0.743755,0.869604,0.61048,1.0,135.74,0.649897,44.2752,29.5959,-32.9996,0.634806,0.268477,0.133147,0.0746537,0.117781,0.0279663,0.02169,0.0356725,0.00535654,0.0280615,0.0502135,0.00355558,0.0170013,0.001419,0.0148143,0.00415578,0.0295909,0.0139084,0.00862868,0.00890661,0.00536947,0.0145822,0.00496877,0.00413932,0.00934647,0.0151901,0.00537105,0.0153209,0.00970989,0.0082246,163.681,0.169267,0.062831,0.0526966,0.277812,12.7391,0.106159,0.060439,0.0526966,0.232914,3.27175,0.10435,0.185905,0.224183,3.0,85.9873,14.8392,-13.2825,-29.0608,22.6848,176.144,3.0,100.0,14.8392,-13.2825,-29.0608,22.6848,176.144,0.036557,7.4633,0.205738,5.12152,0.355039,10.491,10.3021,2.43462,3.64771,2.7062,1.8072,-0.0715446,0.497906,14.3733,16.0449,0.0508881,1.35897,0.862149,4.88297,0.615618,9.78322,16.8085,2.60327,3.27545,0.607055,1.11977,-0.338418,0.860854,0.320164,1.75821
3,103,5,blurry,1438.0,0.416376,0.903834,0.679905,1.0,155.983,0.733272,45.3956,41.2734,-77.2024,0.857229,0.325573,0.103213,0.0340419,0.140325,0.0831264,0.048191,0.0078234,0.0231816,0.0183131,0.0403988,0.0462237,0.0145174,0.0031628,0.00630195,0.0152897,0.0239687,0.019173,0.0313035,0.0177763,0.00395717,0.00134423,0.00600184,0.00916589,0.0127158,0.0108851,0.0132689,0.00697629,0.0138521,0.0046034,379.002,0.263562,0.168744,0.0461238,0.673621,17.2176,0.123868,0.0835828,0.0461238,0.286162,9.49178,0.118966,0.235745,0.369086,2.0,64.6067,12.9175,34.261,-36.5319,13.8304,89.9222,3.0,79.2135,12.9175,34.261,-36.5319,13.8304,89.9222,0.0255122,7.58829,0.239331,5.00492,0.321569,7.67508,12.3425,2.57693,3.87643,2.43342,1.79736,-0.0784556,0.523252,63.5444,70.1368,0.0641418,0.882217,0.904389,4.57599,0.692841,6.93764,17.5581,2.55493,3.09825,0.447978,0.970876,-0.416418,0.896983,0.277315,0.996055
6,244,152,blurry,1399.0,0.573495,0.96616,0.741782,1.0,142.468,0.854117,46.7128,38.2676,-22.479,0.8415,0.352615,0.121387,0.0671433,0.136038,0.0334994,0.0620311,0.0239512,0.0060243,0.0142091,0.0564507,0.0121854,0.0159951,0.00641117,0.0132179,0.0030805,0.0280074,0.0261689,0.028581,0.00656032,0.00354382,0.0143949,0.00935878,0.00390183,0.000371547,0.0126906,0.00424399,0.0160912,0.0150964,0.00275896,439.495,0.31415,0.237231,0.0519033,0.854485,8.74059,0.0710617,0.0142801,0.0519033,0.121562,1.54518,0.109948,0.224663,0.489317,1.0,28.8235,-22.7627,31.23,5.08501,-47.3452,150.043,3.0,82.9412,-22.7627,31.23,5.08501,-47.3452,150.043,0.0261304,8.2485,0.302079,5.86198,0.360284,7.62124,15.3876,2.64321,3.91044,3.11132,1.85727,-0.0536631,0.440926,61.3623,109.646,0.0809313,0.933438,0.915344,5.51309,0.69585,6.7314,21.1189,2.4972,3.06565,0.494544,1.00311,-0.406842,0.88942,1.26772,1.28732
4,3684,79,blurry,464.0,0.818315,0.880455,0.644444,1.0,92.5269,0.666584,32.9827,18.9575,20.5177,0.624824,0.276067,0.163329,0.0991577,0.141611,0.0369013,0.0106449,0.0377277,0.0241737,0.0274781,0.00585774,0.0184898,0.00125864,0.0190052,0.0136919,0.00995029,0.0219048,0.0270207,0.0113596,0.00404951,0.00713895,0.00996005,0.0114281,0.00490049,0.00358338,0.0147814,0.0210317,0.00798431,0.0059511,0.00207272,82.0638,0.176862,0.0662943,0.0459677,0.287613,10.6467,0.128274,0.0581914,0.0459677,0.218506,4.17539,0.125737,0.191774,0.229217,3.0,91.4286,-10.9398,-18.2018,-3.70747,26.8993,141.145,4.0,100.0,-10.9398,-18.2018,-3.70747,26.8993,141.145,0.0365181,10.4134,0.0404084,1.2557,0.296969,10.8228,7.2009,2.31501,3.41488,3.55888,1.94333,-0.0711124,0.504815,24.8611,30.2622,0.052348,1.40561,0.892563,3.06372,0.591071,10.3444,15.1748,2.59445,3.0873,0.566893,1.10398,-0.410139,0.901442,0.678078,0.282521
4,254,94,blurry,810.0,0.508273,0.973558,0.794118,1.0,106.426,0.882009,34.7489,29.9256,-13.0487,0.875694,0.372163,0.103342,0.0519928,0.126024,0.0277385,0.0595995,0.0236501,0.010168,0.0141959,0.0599277,0.0147247,0.0195726,0.00488434,0.00433162,0.00290312,0.028793,0.0217395,0.0236301,0.00844827,0.00347364,0.0137676,0.00236179,0.00198678,0.007562,0.0115346,0.00288144,0.0179589,0.0121966,0.0032206,185.305,0.228772,0.113868,0.0464678,0.43826,10.516,0.111873,0.0815583,0.0464678,0.278597,1.7861,0.117989,0.240945,0.321288,1.0,55.6452,14.0839,-24.4257,38.1613,-97.8218,8.65658,1.0,77.4194,14.0839,-24.4257,38.1613,-97.8218,8.65658,0.0265267,11.4581,-0.0691751,5.91437,0.247355,9.75439,9.44845,2.45262,3.82456,2.9994,1.85649,-0.0990095,0.57884,52.4256,49.8114,0.0390162,1.51806,0.851565,5.26551,0.547639,9.04028,18.0859,2.66966,3.36841,0.504118,1.05726,-0.36346,0.881192,0.518012,1.38673
5,3320,68,blurry,735.0,0.836065,0.89199,0.633621,1.0,117.497,0.657777,42.5981,23.3706,-72.1095,0.56961,0.162814,0.166909,0.103271,0.120264,0.0820231,0.0139295,0.0423048,0.00857612,0.0655488,0.061567,0.0322534,0.0101722,0.0105345,0.00639477,0.0098774,0.0265472,0.0304712,0.0186684,0.0134889,0.00870821,0.01723,0.0142139,0.0118339,0.00445173,0.0127886,0.00867482,0.0123966,0.0188635,0.010447,141.324,0.192278,0.0792643,0.0444023,0.32323,12.219,0.118632,0.0719081,0.0444023,0.280136,3.4336,0.118547,0.207951,0.265719,5.0,90.4412,-18.0159,11.5791,17.7538,-16.8391,169.244,5.0,100.0,-18.0159,11.5791,17.7538,-16.8391,169.244,0.0359691,6.78386,0.388593,4.04084,0.3697,10.2651,11.9931,2.4529,3.64593,2.50242,1.78611,-0.114523,0.611759,22.588,16.7131,0.0489596,1.2711,0.8842,4.59264,0.629383,9.98214,18.2643,2.62631,3.26957,0.582958,1.09945,-0.359136,0.876239,0.21961,0.818315
0,54,37,blurry,1352.0,0.390235,0.91475,0.65314,1.0,154.811,0.699825,43.7327,40.2654,53.6165,0.807623,0.306328,0.138696,0.0204206,0.153027,0.0590447,0.0611594,0.00706744,0.00937467,0.018274,0.0480707,0.0209273,0.00845762,0.00661376,0.0100227,0.0101314,0.016142,0.0161232,0.0346501,0.0148524,0.00727278,0.00628107,0.0064979,0.00921864,0.00546181,0.0183708,0.0157892,0.0097528,0.011997,0.00766565,217.479,0.160858,0.0736724,0.0484953,0.344196,11.9929,0.0875397,0.0311858,0.0484953,0.165989,1.41998,0.101604,0.149155,0.211841,4.0,86.5922,-36.8959,-11.0492,13.6491,-36.9992,93.5778,5.0,100.0,-36.8959,-11.0492,13.6491,-36.9992,93.5778,0.0252399,5.7828,0.320876,4.57588,0.36509,8.16989,11.1303,2.52637,3.79152,1.86835,1.63219,-0.127497,0.636625,30.1445,32.2877,0.0533628,0.727198,0.907842,4.01542,0.693591,7.50616,14.8827,2.60151,3.10849,0.327924,0.843994,-0.436429,0.908132,0.409575,0.96495
4,3604,33,blurry,939.0,0.653449,0.940882,0.715701,1.0,123.154,0.765512,39.9967,30.2763,-0.793494,0.741448,0.311637,0.164053,0.0740786,0.147952,0.0194553,0.0529757,0.0126994,0.0257229,0.020986,0.0479569,0.0198622,0.00567706,0.0217347,0.01251,0.00716754,0.0182635,0.0369215,0.0079771,0.00455281,0.0105962,0.00943455,0.00423835,0.00744084,0.00577595,0.01786,0.00361896,0.0136716,0.0119062,0.00459443,159.378,0.169732,0.0794412,0.0461068,0.328643,8.45651,0.0790328,0.0341854,0.0461068,0.159415,1.20771,0.0955194,0.166698,0.237196,3.0,90.3448,-10.5447,26.3097,-35.0796,-16.6121,93.4995,4.0,100.0,-10.5447,26.3097,-35.0796,-16.6121,93.4995,0.0281241,7.98578,0.201555,3.90374,0.270039,9.26856,11.3623,2.55989,3.74656,2.12066,1.75381,-0.153587,0.683445,24.1839,38.9779,0.0413994,1.22473,0.871842,4.38405,0.614507,8.59215,17.4448,2.68302,3.33456,0.507982,1.05043,-0.376373,0.887097,0.566449,0.488005
7,481,305,blurry,968.0,0.586589,0.94809,0.674564,1.0,121.64,0.808768,39.3821,31.895,4.86999,0.766905,0.316059,0.149045,0.0617938,0.140105,0.00910798,0.0512524,0.020251,0.0226799,0.0219277,0.04649,0.018948,0.000616266,0.0113136,0.00929448,0.00248905,0.0221524,0.0350658,0.0187567,0.00229028,0.00677823,0.015187,0.00895587,0.0106537,0.00195294,0.0130958,0.0075573,0.0191608,0.0189238,0.00284642,165.58,0.171054,0.0745157,0.0448463,0.331287,8.41412,0.0816905,0.0527981,0.0448463,0.22012,1.79911,0.107015,0.176234,0.223545,1.0,40.5405,-14.7061,23.2851,-69.3296,8.75248,50.5296,1.0,59.4595,-14.7061,23.2851,-69.3296,8.75248,50.5296,0.0284285,7.64771,0.102693,3.95652,0.245477,9.32227,9.32426,2.39502,3.71779,1.58196,1.61615,-0.153632,0.682764,34.3834,33.8345,0.0404327,1.26999,0.841758,3.74663,0.593048,8.61877,14.5047,2.64872,3.36069,0.478033,1.0285,-0.329403,0.857989,0.940652,0.682534
